Image-URL-M,Book-Title,Book-Author
http://images.amazon.com/images/P/0316789089.01.MZZZZZZZ.jpg,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve
http://images.amazon.com/images/P/0425184129.01.MZZZZZZZ.jpg,Big Trouble,Dave Barry
http://images.amazon.com/images/P/0151001006.01.MZZZZZZZ.jpg,Snow Falling on Cedars,David Guterson
http://images.amazon.com/images/P/0385505833.01.MZZZZZZZ.jpg,Skipping Christmas,JOHN GRISHAM
http://images.amazon.com/images/P/0679442790.01.MZZZZZZZ.jpg,The Reader,Bernhard Schlink
http://images.amazon.com/images/P/0609605925.01.MZZZZZZZ.jpg,Angel Falls,KRISTIN HANNAH
http://images.amazon.com/images/P/0743206045.01.MZZZZZZZ.jpg,Daddy's Little Girl,Mary Higgins Clark
http://images.amazon.com/images/P/0743406176.01.MZZZZZZZ.jpg,If Only It Were True,Marc Levy
http://images.amazon.com/images/P/0446523569.01.MZZZZZZZ.jpg,Message in a Bottle,Nicholas Sparks
http://images.amazon.com/images/P/0679450440.01.MZZZZZZZ.jpg,Protect and Defend,Richard North Patterson
http://images.amazon.com/images/P/0446527793.01.MZZZZZZZ.jpg,The Guardian,Nicholas Sparks
http://images.amazon.com/images/P/0446531332.01.MZZZZZZZ.jpg,Nights in Rodanthe,Nicholas Sparks
http://images.amazon.com/images/P/0385420161.01.MZZZZZZZ.jpg,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies",Laura Esquivel
http://images.amazon.com/images/P/0345339711.01.MZZZZZZZ.jpg,"The Two Towers (The Lord of the Rings, Part 2)",J.R.R. TOLKIEN
http://images.amazon.com/images/P/039304016X.01.MZZZZZZZ.jpg,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger
http://images.amazon.com/images/P/0399147128.01.MZZZZZZZ.jpg,The Villa,Nora Roberts
http://images.amazon.com/images/P/0316969443.01.MZZZZZZZ.jpg,Suzanne's Diary for Nicholas,James Patterson
http://images.amazon.com/images/P/0743230051.01.MZZZZZZZ.jpg,He Sees You When You're Sleeping : A Novel,Mary Higgins Clark
http://images.amazon.com/images/P/0316693200.01.MZZZZZZZ.jpg,2nd Chance,James Patterson
http://images.amazon.com/images/P/0064407667.01.MZZZZZZZ.jpg,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket
http://images.amazon.com/images/P/0349101779.01.MZZZZZZZ.jpg,The Wasp Factory,Iain Banks
http://images.amazon.com/images/P/0316776963.01.MZZZZZZZ.jpg,Me Talk Pretty One Day,David Sedaris
http://images.amazon.com/images/P/0060934719.01.MZZZZZZZ.jpg,stardust,Neil Gaiman
http://images.amazon.com/images/P/0451181379.01.MZZZZZZZ.jpg,The Door to December,Dean R. Koontz
http://images.amazon.com/images/P/0446300101.01.MZZZZZZZ.jpg,"The Beans of Egypt, Maine",Carolyn Chute
http://images.amazon.com/images/P/0425142485.01.MZZZZZZZ.jpg,The Funhouse,Dean R. Koontz
http://images.amazon.com/images/P/0786886463.01.MZZZZZZZ.jpg,A Density of Souls,Christopher Rice
http://images.amazon.com/images/P/0345403339.01.MZZZZZZZ.jpg,Saving Grace,LEE SMITH
http://images.amazon.com/images/P/038529929X.01.MZZZZZZZ.jpg,Hannibal,Thomas Harris
http://images.amazon.com/images/P/1573229571.01.MZZZZZZZ.jpg,About a Boy (Movie Tie-In),Nick Hornby
http://images.amazon.com/images/P/0743211383.01.MZZZZZZZ.jpg,Dreamcatcher,Stephen King
http://images.amazon.com/images/P/0451205421.01.MZZZZZZZ.jpg,The Door to December,Dean R. Koontz
http://images.amazon.com/images/P/0440218535.01.MZZZZZZZ.jpg,Smilla's Sense of Snow,Peter Hoeg
http://images.amazon.com/images/P/0439221730.01.MZZZZZZZ.jpg,Trial by Fire,Rachel Roberts
http://images.amazon.com/images/P/0345391802.01.MZZZZZZZ.jpg,The Hitchhiker's Guide to the Galaxy,Douglas Adams
http://images.amazon.com/images/P/0440219078.01.MZZZZZZZ.jpg,The Giver (21st Century Reference),LOIS LOWRY
http://images.amazon.com/images/P/0451155750.01.MZZZZZZZ.jpg,The Dead Zone,Stephen King
http://images.amazon.com/images/P/0786890436.01.MZZZZZZZ.jpg,The Diary of Ellen Rimbauer: My Life at Rose Red,Ellen Rimbauer
http://images.amazon.com/images/P/0380820447.01.MZZZZZZZ.jpg,"For Better, for Worse: A Novel",Carole Matthews
http://images.amazon.com/images/P/0451454243.01.MZZZZZZZ.jpg,The Forest House,Marion Zimmer Bradley
http://images.amazon.com/images/P/039914563X.01.MZZZZZZZ.jpg,The Bear and the Dragon,Tom Clancy
http://images.amazon.com/images/P/0312853238.01.MZZZZZZZ.jpg,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card
http://images.amazon.com/images/P/0425161722.01.MZZZZZZZ.jpg,Net Force,Tom Clancy
http://images.amazon.com/images/P/0385493800.01.MZZZZZZZ.jpg,The Testament,John Grisham
http://images.amazon.com/images/P/0440211727.01.MZZZZZZZ.jpg,A Time to Kill,JOHN GRISHAM
http://images.amazon.com/images/P/0380002450.01.MZZZZZZZ.jpg,Awakening,Kate Chopin
http://images.amazon.com/images/P/0425134350.01.MZZZZZZZ.jpg,Patriot Games,Tom Clancy
http://images.amazon.com/images/P/044661162X.01.MZZZZZZZ.jpg,Chasing the Dime,Michael Connelly
http://images.amazon.com/images/P/0515122408.01.MZZZZZZZ.jpg,The Cat Who Tailed a Thief,Lilian Jackson Braun
http://images.amazon.com/images/P/0440222818.01.MZZZZZZZ.jpg,Guilt,John T. Lescroart
http://images.amazon.com/images/P/038533334X.01.MZZZZZZZ.jpg,Charming Billy,Alice McDermott
http://images.amazon.com/images/P/0345404777.01.MZZZZZZZ.jpg,No Safe Place,RICHARD NORTH PATTERSON
http://images.amazon.com/images/P/0440224829.01.MZZZZZZZ.jpg,Granny Dan,DANIELLE STEEL
http://images.amazon.com/images/P/0515134368.01.MZZZZZZZ.jpg,The Penwyth Curse,Catherine Coulter
http://images.amazon.com/images/P/0553212583.01.MZZZZZZZ.jpg,Wuthering Heights,EMILY BRONTE
http://images.amazon.com/images/P/0446364762.01.MZZZZZZZ.jpg,The Stars Shine Down,Sidney Sheldon
http://images.amazon.com/images/P/0425166619.01.MZZZZZZZ.jpg,Toxin,Robin Cook
http://images.amazon.com/images/P/061312975X.01.MZZZZZZZ.jpg,This Present Darkness,Frank E. Peretti
http://images.amazon.com/images/P/0765341972.01.MZZZZZZZ.jpg,The Mothman Prophecies,John A. Keel
http://images.amazon.com/images/P/0553561618.01.MZZZZZZZ.jpg,Dark Paradise,TAMI HOAG
http://images.amazon.com/images/P/0312422156.01.MZZZZZZZ.jpg,Middlesex: A Novel,Jeffrey Eugenides
http://images.amazon.com/images/P/0140065172.01.MZZZZZZZ.jpg,Ordinary People,Judith Guest
http://images.amazon.com/images/P/044022165X.01.MZZZZZZZ.jpg,The Rainmaker,JOHN GRISHAM
http://images.amazon.com/images/P/0399143165.01.MZZZZZZZ.jpg,Toxin,Robin Cook
http://images.amazon.com/images/P/0425124347.01.MZZZZZZZ.jpg,The Bad Place,Dean R. Koontz
http://images.amazon.com/images/P/0312282990.01.MZZZZZZZ.jpg,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon
http://images.amazon.com/images/P/0394820371.01.MZZZZZZZ.jpg,The Phantom Tollbooth,Norton Juster
http://images.amazon.com/images/P/0449134482.01.MZZZZZZZ.jpg,Dances With Wolves,Michael Blake
http://images.amazon.com/images/P/0345348036.01.MZZZZZZZ.jpg,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,WILLIAM GOLDMAN
http://images.amazon.com/images/P/0871137380.01.MZZZZZZZ.jpg,Black Hawk Down: A Story of Modern War,Mark Bowden
http://images.amazon.com/images/P/0553568760.01.MZZZZZZZ.jpg,Natural Causes,Michael Palmer
http://images.amazon.com/images/P/034538184X.01.MZZZZZZZ.jpg,Degree of Guilt,Richard North Patterson
http://images.amazon.com/images/P/0805062971.01.MZZZZZZZ.jpg,Fight Club,Chuck Palahniuk
http://images.amazon.com/images/P/0553211412.01.MZZZZZZZ.jpg,Wuthering Heights,Emily Bronte
http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,SHIPPING NEWS,Annie Proulx
http://images.amazon.com/images/P/1573229385.01.MZZZZZZZ.jpg,The Frog King: A Love Story,Adam Davies
http://images.amazon.com/images/P/0385334036.01.MZZZZZZZ.jpg,The Smoke Jumper,Nicholas Evans
http://images.amazon.com/images/P/0060914653.01.MZZZZZZZ.jpg,The Unbearable Lightness of Being,Milan Kundera
http://images.amazon.com/images/P/0345347536.01.MZZZZZZZ.jpg,A Spell for Chameleon (Xanth Novels (Paperback)),Piers Anthony
http://images.amazon.com/images/P/055321313X.01.MZZZZZZZ.jpg,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY
http://images.amazon.com/images/P/0060529709.01.MZZZZZZZ.jpg,Everything Is Illuminated : A Novel,Jonathan Safran Foer
http://images.amazon.com/images/P/0874067391.01.MZZZZZZZ.jpg,A Little Princess,Frances Hodgson  Burnett
http://images.amazon.com/images/P/0743237188.01.MZZZZZZZ.jpg,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald
http://images.amazon.com/images/P/0553586122.01.MZZZZZZZ.jpg,Reap the Wind,Iris Johansen
http://images.amazon.com/images/P/0553584510.01.MZZZZZZZ.jpg,The Survivors Club,LISA GARDNER
http://images.amazon.com/images/P/0440216842.01.MZZZZZZZ.jpg,The Carousel,Belva Plain
http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg,While I Was Gone,Sue Miller
http://images.amazon.com/images/P/0156001942.01.MZZZZZZZ.jpg,Winter's Tale,Mark Helprin
http://images.amazon.com/images/P/0684801469.01.MZZZZZZZ.jpg,Farewell To Arms,Ernest Hemingway
http://images.amazon.com/images/P/0140253602.01.MZZZZZZZ.jpg,Felicia's Journey,William Trevor
http://images.amazon.com/images/P/0671789422.01.MZZZZZZZ.jpg,Possessing the Secret of Joy,Alice Walker
http://images.amazon.com/images/P/014016930X.01.MZZZZZZZ.jpg,Angle of Repose (Contemporary American Fiction),Wallace Stegner
http://images.amazon.com/images/P/0140077022.01.MZZZZZZZ.jpg,White Noise (Contemporary American Fiction),Don DeLillo
http://images.amazon.com/images/P/0679732764.01.MZZZZZZZ.jpg,Invisible Man,Ralph Ellison
http://images.amazon.com/images/P/0553273914.01.MZZZZZZZ.jpg,The House of the Spirits,Isabel Allende
http://images.amazon.com/images/P/039592720X.01.MZZZZZZZ.jpg,Interpreter of Maladies,Jhumpa Lahiri
http://images.amazon.com/images/P/0060928336.01.MZZZZZZZ.jpg,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells
http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb
http://images.amazon.com/images/P/0684844729.01.MZZZZZZZ.jpg,STONES FROM THE RIVER,Ursula Hegi
http://images.amazon.com/images/P/038001503X.01.MZZZZZZZ.jpg,One Hundred Years of Solitude,Gabriel Garcia Marquez
http://images.amazon.com/images/P/0440215625.01.MZZZZZZZ.jpg,Dragonfly in Amber,DIANA GABALDON
http://images.amazon.com/images/P/0316777730.01.MZZZZZZZ.jpg,Naked,David Sedaris
http://images.amazon.com/images/P/0140070206.01.MZZZZZZZ.jpg,Ironweed,William J. Kennedy
http://images.amazon.com/images/P/0140042393.01.MZZZZZZZ.jpg,The Grapes of Wrath,John Steinbeck
http://images.amazon.com/images/P/0446601241.01.MZZZZZZZ.jpg,Kiss the Girls,James Patterson
http://images.amazon.com/images/P/0451124340.01.MZZZZZZZ.jpg,Different Seasons,Stephen King
http://images.amazon.com/images/P/0345384466.01.MZZZZZZZ.jpg,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE
http://images.amazon.com/images/P/0446604801.01.MZZZZZZZ.jpg,Jack &amp; Jill (Alex Cross Novels),James Patterson
http://images.amazon.com/images/P/0345422392.01.MZZZZZZZ.jpg,Vittorio the Vampire: New Tales of the Vampires,Anne Rice
http://images.amazon.com/images/P/0679734775.01.MZZZZZZZ.jpg,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS
http://images.amazon.com/images/P/0141001771.01.MZZZZZZZ.jpg,Welcome to My Planet: Where English Is Sometimes Spoken,Shannon Olson
http://images.amazon.com/images/P/0786884622.01.MZZZZZZZ.jpg,World of Pies : A Novel,Karen Stolz
http://images.amazon.com/images/P/0671027344.01.MZZZZZZZ.jpg,The Perks of Being a Wallflower,Stephen Chbosky
http://images.amazon.com/images/P/006019491X.01.MZZZZZZZ.jpg,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende
http://images.amazon.com/images/P/0066211611.01.MZZZZZZZ.jpg,Portrait in Sepia,Isabel Allende
http://images.amazon.com/images/P/0380789035.01.MZZZZZZZ.jpg,American Gods,Neil Gaiman
http://images.amazon.com/images/P/0345358791.01.MZZZZZZZ.jpg,2061: Odyssey Three,Arthur C. Clarke
http://images.amazon.com/images/P/0060964049.01.MZZZZZZZ.jpg,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin
http://images.amazon.com/images/P/0440206154.01.MZZZZZZZ.jpg,Red Dragon,Thomas Harris
http://images.amazon.com/images/P/0345370775.01.MZZZZZZZ.jpg,Jurassic Park,Michael Crichton
http://images.amazon.com/images/P/0743457943.01.MZZZZZZZ.jpg,Trading Places,Fern Michaels
http://images.amazon.com/images/P/0373484224.01.MZZZZZZZ.jpg,Stanislaski Brothers (Silhouette Promo),Nora Roberts
http://images.amazon.com/images/P/0553205757.01.MZZZZZZZ.jpg,Housekeeping,Marilynn Robinson
http://images.amazon.com/images/P/0380789019.01.MZZZZZZZ.jpg,Neverwhere,Neil Gaiman
http://images.amazon.com/images/P/0380018179.01.MZZZZZZZ.jpg,The Thorn Birds,Colleen McCullough
http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux
http://images.amazon.com/images/P/0679457313.01.MZZZZZZZ.jpg,The God of Small Things,Arundhati Roy
http://images.amazon.com/images/P/0553571656.01.MZZZZZZZ.jpg,The Beekeeper's Apprentice,LAURIE R. KING
http://images.amazon.com/images/P/0786866276.01.MZZZZZZZ.jpg,Mother of Pearl,Melinda Haynes
http://images.amazon.com/images/P/0140266771.01.MZZZZZZZ.jpg,Larry's Party,Carol Shields
http://images.amazon.com/images/P/0140620338.01.MZZZZZZZ.jpg,Picture of Dorian Gray,Oscar Wilde
http://images.amazon.com/images/P/000649840X.01.MZZZZZZZ.jpg,Angelas Ashes,Frank Mccourt
http://images.amazon.com/images/P/0099771519.01.MZZZZZZZ.jpg,Memoirs of a Geisha Uk,Arthur Golden
http://images.amazon.com/images/P/067102535X.01.MZZZZZZZ.jpg,"Last Dance, Last Chance (Ann Rule's Crime Files)",Ann Rule
http://images.amazon.com/images/P/0385720920.01.MZZZZZZZ.jpg,Choke,CHUCK PALAHNIUK
http://images.amazon.com/images/P/0385498721.01.MZZZZZZZ.jpg,Survivor : A Novel,CHUCK PALAHNIUK
http://images.amazon.com/images/P/0380813815.01.MZZZZZZZ.jpg,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore
http://images.amazon.com/images/P/0140099832.01.MZZZZZZZ.jpg,Lake Wobegon Days,Garrison Keillor
http://images.amazon.com/images/P/0385314744.01.MZZZZZZZ.jpg,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,Al Franken
http://images.amazon.com/images/P/0553052845.01.MZZZZZZZ.jpg,Rubyfruit Jungle,Rita Mae Brown
http://images.amazon.com/images/P/0439404371.01.MZZZZZZZ.jpg,The Thief Lord,Cornelia Funke
http://images.amazon.com/images/P/1573225789.01.MZZZZZZZ.jpg,The Color of Water: A Black Man's Tribute to His White Mother,James McBride
http://images.amazon.com/images/P/0345331605.01.MZZZZZZZ.jpg,Dragonsdawn,Anne McCaffrey
http://images.amazon.com/images/P/0553296981.01.MZZZZZZZ.jpg,Anne Frank: The Diary of a Young Girl,ANNE FRANK
http://images.amazon.com/images/P/0345285549.01.MZZZZZZZ.jpg,Elfstones of Shannara,Terry Brooks
http://images.amazon.com/images/P/0345290240.01.MZZZZZZZ.jpg,Sword of Shannara,Terry Brooks
http://images.amazon.com/images/P/0451169530.01.MZZZZZZZ.jpg,The Stand: Complete and Uncut,Stephen King
http://images.amazon.com/images/P/067168390X.01.MZZZZZZZ.jpg,Lonesome Dove,Larry McMurtry
http://images.amazon.com/images/P/0385335881.01.MZZZZZZZ.jpg,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella
http://images.amazon.com/images/P/0385335482.01.MZZZZZZZ.jpg,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA
http://images.amazon.com/images/P/0553258001.01.MZZZZZZZ.jpg,The Cider House Rules,John Irving
http://images.amazon.com/images/P/0805063889.01.MZZZZZZZ.jpg,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich
http://images.amazon.com/images/P/0553582658.01.MZZZZZZZ.jpg,Summer Light,Luanne Rice
http://images.amazon.com/images/P/051513399X.01.MZZZZZZZ.jpg,Smoke in Mirrors,Jayne Ann Krentz
http://images.amazon.com/images/P/0373218400.01.MZZZZZZZ.jpg,Table For Two,Nora Roberts
http://images.amazon.com/images/P/0826308791.01.MZZZZZZZ.jpg,The Education of Little Tree (A Zia Book),Forrest Carter
http://images.amazon.com/images/P/0140259198.01.MZZZZZZZ.jpg,The Island of the Day Before,Umberto Eco
http://images.amazon.com/images/P/0345435249.01.MZZZZZZZ.jpg,Darwin's Radio,Greg Bear
http://images.amazon.com/images/P/0441003257.01.MZZZZZZZ.jpg,Good Omens,Neil Gaiman
http://images.amazon.com/images/P/0451202503.01.MZZZZZZZ.jpg,The Songcatcher: A Ballad Novel,Sharyn McCrumb
http://images.amazon.com/images/P/0446606812.01.MZZZZZZZ.jpg,Message in a Bottle,Nicholas Sparks
http://images.amazon.com/images/P/0671028375.01.MZZZZZZZ.jpg,Fatal Voyage,Kathy Reichs
http://images.amazon.com/images/P/0451181468.01.MZZZZZZZ.jpg,Praying for Sleep,Jeffery Deaver
http://images.amazon.com/images/P/0399149759.01.MZZZZZZZ.jpg,Flashback,Nevada Barr
http://images.amazon.com/images/P/0671759361.01.MZZZZZZZ.jpg,Pearl in the Mist (Landry),V.C. Andrews
http://images.amazon.com/images/P/0399146008.01.MZZZZZZZ.jpg,Shock,Robin Cook
http://images.amazon.com/images/P/0060930535.01.MZZZZZZZ.jpg,The Poisonwood Bible: A Novel,Barbara Kingsolver
http://images.amazon.com/images/P/0375702709.01.MZZZZZZZ.jpg,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines
http://images.amazon.com/images/P/0671038184.01.MZZZZZZZ.jpg,Jewel,Bret Lott
http://images.amazon.com/images/P/0060916508.01.MZZZZZZZ.jpg,Their Eyes Were Watching God: A Novel,Zora Neale Hurston
http://images.amazon.com/images/P/0963270702.01.MZZZZZZZ.jpg,The Satanic Verses,Salman Rushdie
http://images.amazon.com/images/P/0552996009.01.MZZZZZZZ.jpg,Notes From a Small Planet,Bill Bryson
http://images.amazon.com/images/P/0142000663.01.MZZZZZZZ.jpg,The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002),John Steinbeck
http://images.amazon.com/images/P/0590542443.01.MZZZZZZZ.jpg,"The Amber Spyglass (His Dark Materials, Book 3)",Philip Pullman
http://images.amazon.com/images/P/0590112899.01.MZZZZZZZ.jpg,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman
http://images.amazon.com/images/P/0590660543.01.MZZZZZZZ.jpg,Northern Lights (His Dark Materials S.),Philip Pullman
http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,A Prayer for Owen Meany,John Irving
http://images.amazon.com/images/P/038531258X.01.MZZZZZZZ.jpg,Cold Sassy Tree,Olive Ann Burns
http://images.amazon.com/images/P/006092988X.01.MZZZZZZZ.jpg,A Tree Grows in Brooklyn,Betty Smith
http://images.amazon.com/images/P/0140317937.01.MZZZZZZZ.jpg,The Neverending Story,Michael Ende
http://images.amazon.com/images/P/0743225406.01.MZZZZZZZ.jpg,The Shipping News : A Novel,Annie Proulx
http://images.amazon.com/images/P/0553256696.01.MZZZZZZZ.jpg,Hiding Place,Corrie Ten Boom
http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith
http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,Shopgirl,Steve Martin
http://images.amazon.com/images/P/0671880187.01.MZZZZZZZ.jpg,Kitchen,Banana Yoshimoto
http://images.amazon.com/images/P/037570504X.01.MZZZZZZZ.jpg,"Breath, Eyes, Memory",Edwidge Danticat
http://images.amazon.com/images/P/0767902521.01.MZZZZZZZ.jpg,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson
http://images.amazon.com/images/P/0553377868.01.MZZZZZZZ.jpg,The Flanders Panel,ARTURO PEREZ-REVERTE
http://images.amazon.com/images/P/0609608444.01.MZZZZZZZ.jpg,"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)",ERIK LARSON
http://images.amazon.com/images/P/1558744606.01.MZZZZZZZ.jpg,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield
http://images.amazon.com/images/P/080410753X.01.MZZZZZZZ.jpg,The Kitchen God's Wife,Amy Tan
http://images.amazon.com/images/P/0345325818.01.MZZZZZZZ.jpg,The Silmarillion,J.R.R. TOLKIEN
http://images.amazon.com/images/P/014131088X.01.MZZZZZZZ.jpg,Speak,Laurie Halse Anderson
http://images.amazon.com/images/P/0140244824.01.MZZZZZZZ.jpg,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris
http://images.amazon.com/images/P/0312983212.01.MZZZZZZZ.jpg,Saucer,Stephen Coonts
